filename,label,RGB_0,RGB_1,RGB_2,RGB_3,RGB_4,RGB_5,RGB_6,RGB_7,RGB_8,RGB_9,RGB_10,RGB_11,RGB_12,RGB_13,RGB_14,RGB_15,RGB_16,RGB_17,RGB_18,RGB_19,RGB_20,RGB_21,RGB_22,RGB_23,RGB_24,RGB_25,RGB_26,RGB_27,RGB_28,RGB_29,RGB_30,RGB_31,RGB_32,RGB_33,RGB_34,RGB_35,RGB_36,RGB_37,RGB_38,RGB_39,RGB_40,RGB_41,RGB_42,RGB_43,RGB_44,RGB_45,RGB_46,RGB_47,RGB_48,RGB_49,RGB_50,RGB_51,RGB_52,RGB_53,RGB_54,RGB_55,RGB_56,RGB_57,RGB_58,RGB_59,RGB_60,RGB_61,RGB_62,RGB_63,RGB_64,RGB_65,RGB_66,RGB_67,RGB_68,RGB_69,RGB_70,RGB_71,RGB_72,RGB_73,RGB_74,RGB_75,RGB_76,RGB_77,RGB_78,RGB_79,RGB_80,RGB_81,RGB_82,RGB_83,RGB_84,RGB_85,RGB_86,RGB_87,RGB_88,RGB_89,RGB_90,RGB_91,RGB_92,RGB_93,RGB_94,RGB_95
20000_sample_ (19).jpg,20k,0.8906429,0.1659723,0.39351025,0.15607083,0.0,0.0,0.0,0.0,0.8954315,0.12848617,0.30244893,0.30036375,9.92938e-05,0.0,0.0,0.0,0.90045595,0.13861565,0.24528123,0.33120903,0.010120828,0.0,0.0,0.0,0.885473,0.28936216,0.36253858,0.027799401,0.0,0.0,0.0,0.0,0.8625452,0.111362346,0.48928547,0.06491473,0.0,0.0,0.0,0.0,0.9100019,0.15643267,0.2413308,0.2986174,0.0035374223,0.0,0.0,0.0,0.89022505,0.14534092,0.41573817,0.11634928,0.0,0.0,0.0,0.0,0.89577276,0.07573307,0.36081746,0.2483273,0.0,0.0,0.0,0.0,0.8992888,0.08779003,0.27270323,0.33045217,0.002624951,0.0,0.0,0.0,0.8467314,0.4964994,0.19097579,0.007906341,0.0,0.0,0.0,0.0,0.86774564,0.30330098,0.39340374,0.016110452,0.0,0.0,0.0,0.0,0.9040696,0.22693285,0.31897277,0.17151096,0.0,0.0,0.0,0.0
20000_sample_ (2).jpg,20k,0.84687656,0.52606046,0.009097216,0.023856984,0.048456598,0.053840667,0.012717537,0.0,0.99291486,0.09797094,0.0020656523,0.010918449,0.030689692,0.05592016,0.018148232,7.37733e-05,0.9942804,0.08675813,0.0016824933,0.012143212,0.01638602,0.04389113,0.0389168,0.004462265,0.8826948,0.466105,0.011529732,0.023416974,0.028243372,0.045493282,0.006882088,0.0,0.9929853,0.10650869,0.008985301,0.012637862,0.018920267,0.04295412,0.013879733,0.0,0.9984365,0.03498232,0.009671582,0.010974845,0.01481604,0.024830587,0.029151931,0.00096029893,0.84936285,0.5193354,0.0077554584,0.043355815,0.07540548,0.03532004,0.00037375704,0.0,0.99691236,0.040142696,0.004531098,0.030089322,0.039293118,0.045523375,0.0034691219,0.0,0.9964547,0.05817819,0.00670455,0.01528349,0.02753912,0.035325047,0.03727153,0.004397608,0.8788992,0.46986434,0.008521561,0.033632968,0.070801474,0.023388963,0.00018130979,0.0,0.9980499,0.012153951,0.0029196644,0.014869918,0.036190256,0.046986226,0.0012900842,0.0,0.99845976,0.019509189,0.0034911179,0.011979327,0.029982543,0.031009343,0.026080705,0.0010267994
20000_sample_ (20).jpg,20k,0.94493544,0.1511321,0.26915908,0.10867117,0.0,0.0,0.0,0.0,0.93912697,0.05255302,0.2401269,0.24003705,0.0,0.0,0.0,0.0,0.9531641,0.045732852,0.16326629,0.22363365,0.11277722,0.0,0.0,0.0,0.95993096,0.16036351,0.2141065,0.08351365,0.0,0.0,0.0,0.0,0.9573053,0.11121193,0.19100209,0.18632412,0.00026479032,0.0,0.0,0.0,0.9652768,0.11095962,0.14386985,0.16652936,0.08659167,0.0,0.0,0.0,0.9079827,0.4116177,0.078346476,0.00034137897,0.0,0.0,0.0,0.0,0.93504846,0.22840342,0.27109727,0.0047437632,0.0,0.0,0.0,0.0,0.947687,0.11436353,0.2079913,0.21342425,9.054911e-05,0.0,0.0,0.0,0.92294806,0.3560466,0.14623809,0.003488088,0.0,0.0,0.0,0.0,0.920487,0.11552244,0.3718873,0.03252915,0.0,0.0,0.0,0.0,0.9421253,0.066430755,0.21752462,0.24622704,0.006498661,0.0,0.0,0.0
20000_sample_ (21).jpg,20k,0.85703516,0.3562726,0.37219757,0.0054377937,0.0,0.0,0.0,0.0,0.86364764,0.21639952,0.45025533,0.06748466,0.0,0.0,0.0,0.0,0.88058394,0.09943206,0.29659563,0.35591474,0.006402064,0.0,0.0,0.0,0.89252675,0.12446335,0.37829405,0.21165635,0.0,0.0,0.0,0.0,0.8818622,0.046899304,0.30596212,0.3556773,0.00048550003,0.0,0.0,0.0,0.89446443,0.06452457,0.24043788,0.3682044,0.0488374,0.0,0.0,0.0,0.8814167,0.39951056,0.25196725,0.0029058722,0.0,0.0,0.0,0.0,0.8544222,0.115200944,0.50626343,0.019717436,0.0,0.0,0.0,0.0,0.90365773,0.08829618,0.29109696,0.30144492,0.0,0.0,0.0,0.0,0.88071537,0.20866027,0.410935,0.109242104,0.0,0.0,0.0,0.0,0.8888602,0.12752001,0.3594831,0.25384638,0.0,0.0,0.0,0.0,0.9008308,0.11428378,0.2605474,0.3279405,0.0036296134,0.0,0.0,0.0
20000_sample_ (22).jpg,20k,0.871968,0.21049815,0.43947953,0.047117874,0.0,0.0,0.0,0.0,0.87585,0.14282262,0.44603118,0.11638113,0.0,0.0,0.0,0.0,0.89938605,0.1484723,0.32478935,0.2520946,0.0045744977,0.0,0.0,0.0,0.85700583,0.1993435,0.47439188,0.027485816,0.0,0.0,0.0,0.0,0.85961396,0.09264728,0.48635048,0.12626773,0.0,0.0,0.0,0.0,0.8843994,0.123753555,0.4155001,0.1728652,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000_sample_ (23).jpg,20k,0.9291456,0.18971373,0.31375036,0.04751877,0.0,0.0,0.0,0.0,0.9269135,0.11515295,0.34491697,0.09275457,0.0,0.0,0.0,0.0,0.94314975,0.1214119,0.24769868,0.18515314,0.009565786,0.0,0.0,0.0,0.93846995,0.1266484,0.31405976,0.06782843,0.0,0.0,0.0,0.0,0.9336693,0.048936665,0.3310266,0.1276226,0.00079214026,0.0,0.0,0.0,0.95002776,0.08773343,0.24269933,0.17528783,0.011011441,0.0,0.0,0.0,0.9238553,0.15847121,0.34789383,0.018659277,0.0,0.0,0.0,0.0,0.9243857,0.062495682,0.3608593,0.10670428,0.0,0.0,0.0,0.0,0.9452202,0.09346646,0.24485326,0.1946015,0.0,0.0,0.0,0.0,0.9205984,0.18491943,0.34389147,0.006486842,0.0,0.0,0.0,0.0,0.91847986,0.078521505,0.3799199,0.07674701,0.0,0.0,0.0,0.0,0.93438935,0.099103265,0.31646195,0.13018031,0.0,0.0,0.0,0.0
20000_sample_ (24).jpg,20k,0.83994645,0.15986723,0.51658946,0.045472074,0.0,0.0,0.0,0.0,0.862267,0.065981835,0.44709054,0.22858691,0.0,0.0,0.0,0.0,0.8747322,0.0840341,0.31779444,0.35607332,0.00059810746,0.0,0.0,0.0,0.85721004,0.25243524,0.44880557,0.0063992282,0.0,0.0,0.0,0.0,0.83579636,0.14824408,0.5280492,0.025145197,0.0,0.0,0.0,0.0,0.88699394,0.20717089,0.38339552,0.15274127,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000_sample_ (25).jpg,20k,0.8502909,0.09147189,0.47108024,0.21615206,0.0,0.0,0.0,0.0,0.8492944,0.06772522,0.33589685,0.40160042,0.0016173186,0.0,0.0,0.0,0.8742095,0.08473524,0.3024028,0.3608014,0.08338197,0.0,0.0,0.0,0.990889,0.039726615,0.117270626,0.052944344,0.0022763866,0.0,0.0,0.0,0.9902087,0.008218108,0.08966543,0.10639515,0.0077044764,0.0,0.0,0.0,0.9920093,0.012206178,0.080075465,0.0926493,0.02779479,0.0,0.0,0.0,0.99428225,0.023409719,0.09938617,0.031259686,0.0,0.0,0.0,0.0,0.99454015,0.0077145067,0.08058153,0.065853834,0.0003506594,0.0,0.0,0.0,0.9947876,0.010806044,0.08013313,0.06209967,0.001824397,0.0,0.0,0.0,0.82953984,0.0982784,0.45870128,0.3029821,0.00010312529,0.0,0.0,0.0,0.80347747,0.02667933,0.2456097,0.5412806,0.020084439,0.0,0.0,0.0,0.81447506,0.06716591,0.19553865,0.5408624,0.0367645,0.0,0.0,0.0
20000_sample_ (26).jpg,20k,0.8612655,0.12296479,0.22995748,0.4352401,0.028053584,0.0,0.0,0.0,0.85041624,0.1054463,0.14693002,0.48676956,0.08450009,0.0,0.0,0.0,0.8822458,0.08525904,0.17475456,0.23321791,0.35978258,0.0,0.0,0.0,0.99377847,0.026464518,0.0886919,0.06194128,0.0010013601,0.0,0.0,0.0,0.99340767,0.014520576,0.06831109,0.09077148,0.0049355654,0.0,0.0,0.0,0.99398035,0.024349976,0.04733922,0.09489329,0.012819546,0.0,0.0,0.0,0.99425185,0.027032329,0.09348091,0.04465288,0.0,0.0,0.0,0.0,0.9942628,0.015643748,0.078714244,0.070715405,0.00042471715,0.0,0.0,0.0,0.9931971,0.00919758,0.047049157,0.10605517,0.0036790317,0.0,0.0,0.0,0.78972024,0.23697606,0.563843,0.04759519,9.99899e-05,0.0,0.0,0.0,0.8310263,0.17024827,0.45978615,0.2626898,0.001263438,0.0,0.0,0.0,0.8505858,0.14235611,0.33011982,0.37886307,0.06100976,0.0,0.0,0.0
20000_sample_ (27).jpg,20k,0.8255381,0.2215433,0.50300467,0.1280301,0.0,0.0,0.0,0.0,0.8264901,0.14482524,0.48679966,0.24282883,0.0,0.0,0.0,0.0,0.8533166,0.15999018,0.34934223,0.34977087,0.04329272,0.0,0.0,0.0,0.9925996,0.05010822,0.10921022,0.017559292,0.0,0.0,0.0,0.0,0.992334,0.011062412,0.109268084,0.056668095,0.0,0.0,0.0,0.0,0.9928399,0.0077152615,0.08936845,0.078867115,0.001643065,0.0,0.0,0.0,0.9903481,0.016078927,0.13574599,0.022908915,0.00056916557,0.0,0.0,0.0,0.99294436,0.006851338,0.0865695,0.08071732,0.002212411,0.0,0.0,0.0,0.9926938,0.007286088,0.1021481,0.06364612,0.004571663,0.0,0.0,0.0,0.7793485,0.09866159,0.6088356,0.110458076,0.0,0.0,0.0,0.0,0.81219906,0.037426654,0.3449761,0.4689519,0.0027459774,0.0,0.0,0.0,0.79672146,0.052821863,0.21088804,0.56376606,0.011782571,0.0,0.0,0.0
20000_sample_ (28).jpg,20k,0.8239072,0.15188587,0.4709093,0.27631867,0.00031555234,0.0,0.0,0.0,0.81394196,0.10397183,0.3070141,0.4821081,0.0015642702,0.0,0.0,0.0,0.8414051,0.08076801,0.22275646,0.46054953,0.15423253,0.0,0.0,0.0,0.9941694,0.056185063,0.08737525,0.028911453,7.1210474e-05,0.0,0.0,0.0,0.9945076,0.03612893,0.08137917,0.05501289,0.00049882155,0.0,0.0,0.0,0.994596,0.031306207,0.067319036,0.07252485,0.002638564,0.0,0.0,0.0,0.9921016,0.010218949,0.084054455,0.092546254,0.00014392886,0.0,0.0,0.0,0.9921069,0.012018995,0.061174527,0.10867475,0.0051818425,0.0,0.0,0.0,0.9916961,0.007774057,0.040957764,0.120209955,0.018715322,0.0,0.0,0.0,0.7599004,0.10670984,0.6296966,0.121023364,0.0,0.0,0.0,0.0,0.81010765,0.11142666,0.46592775,0.3379661,0.000105318206,0.0,0.0,0.0,0.82040894,0.08694841,0.32560313,0.45842618,0.056543138,0.0,0.0,0.0
20000_sample_ (29).jpg,20k,0.8443193,0.106272206,0.30514717,0.4274527,0.00071944436,0.0,0.0,0.0,0.8030705,0.06962242,0.16209124,0.5690919,0.009552157,0.0,0.0,0.0,0.8706622,0.07204236,0.15946932,0.3850394,0.25114033,0.0,0.0,0.0,0.9947795,0.017318878,0.07927259,0.06188331,0.00021120584,0.0,0.0,0.0,0.99420387,0.01442609,0.041800477,0.0978863,0.0046444973,0.0,0.0,0.0,0.99553233,0.024951745,0.030026676,0.08338394,0.020934092,0.0,0.0,0.0,0.9908384,0.017869238,0.1224079,0.054186475,0.0,0.0,0.0,0.0,0.99207425,0.02043273,0.07897757,0.09557011,7.245649e-05,0.0,0.0,0.0,0.99108464,0.0099209845,0.05069116,0.1221657,0.012600374,0.0,0.0,0.0,0.8189249,0.0781614,0.55717504,0.11317618,0.0,0.0,0.0,0.0,0.8622213,0.08640361,0.32061082,0.38251492,0.00010082101,0.0,0.0,0.0,0.88232285,0.0842222,0.28122172,0.358434,0.082778975,0.0,0.0,0.0
20000_sample_ (3).jpg,20k,0.8910172,0.023275133,0.18343265,0.35558662,0.21275727,0.013842039,0.0,0.0,0.89748317,0.044275563,0.122299634,0.2354139,0.34667042,0.044791594,0.0,0.0,0.9195023,0.017092701,0.09109029,0.19078001,0.23940396,0.22008179,0.06147002,0.0,0.9168287,0.026847417,0.12831797,0.16562954,0.24342363,0.23517914,0.015537678,0.0,0.9098289,0.015910491,0.07777299,0.128226,0.23017874,0.30721903,0.045847338,0.0,0.924664,0.04298783,0.08884861,0.13353893,0.17397304,0.27686718,0.10246852,0.0,0.99999994,0.00024420023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00012208521,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000_sample_ (30).jpg,20k,0.8259,0.10027032,0.4901991,0.2598843,0.000102316655,0.0,0.0,0.0,0.82093143,0.043206915,0.388047,0.4166818,0.00071332173,0.0,0.0,0.0,0.8562675,0.07228716,0.32843283,0.3759145,0.11135843,0.0,0.0,0.0,0.9950232,0.06436388,0.07023443,0.0292113,0.0,0.0,0.0,0.0,0.99489474,0.038470306,0.07125184,0.06022985,0.00021332887,0.0,0.0,0.0,0.9941342,0.020278288,0.08025933,0.069586545,0.0014941896,0.0,0.0,0.0,0.9910181,0.015913123,0.13000453,0.026995476,0.0,0.0,0.0,0.0,0.99304956,0.0077637644,0.08817927,0.077566415,0.00042736315,0.0,0.0,0.0,0.9932821,0.0096227545,0.09686906,0.062298425,0.0057736523,0.0,0.0,0.0,0.79228354,0.07834572,0.5792625,0.17493907,0.0,0.0,0.0,0.0,0.79507476,0.023114955,0.27140146,0.54190624,0.00089670083,0.0,0.0,0.0,0.7938915,0.0479124,0.22083531,0.5644897,0.004880889,0.0,0.0,0.0
20000_sample_ (31).jpg,20k,0.832384,0.11349728,0.20444334,0.49432725,0.08999318,0.0,0.0,0.0,0.8179417,0.07983788,0.12573144,0.5239691,0.18505469,0.0,0.0,0.0,0.8408752,0.08156695,0.15599409,0.24415997,0.4498082,0.0,0.0,0.0,0.99537057,0.017173646,0.06175503,0.07156854,0.002593571,0.0,0.0,0.0,0.99456966,0.011630755,0.03804518,0.09584863,0.007847256,0.0,0.0,0.0,0.99543583,0.01886916,0.02756721,0.087050654,0.020342216,0.0,0.0,0.0,0.99131185,0.014737189,0.078549944,0.104467064,0.00036298495,0.0,0.0,0.0,0.99076605,0.015388849,0.053135082,0.123618916,0.006387824,0.0,0.0,0.0,0.9919941,0.008653224,0.040430192,0.113509946,0.036794383,0.0,0.0,0.0,0.83246523,0.09108269,0.48055023,0.2603235,0.0029512828,0.0,0.0,0.0,0.8413957,0.09314533,0.31082752,0.43207082,0.008851379,0.0,0.0,0.0,0.88329494,0.09022905,0.2807246,0.27586776,0.23820038,0.0,0.0,0.0
20000_sample_ (32).jpg,20k,0.8822849,0.15264232,0.29579553,0.3327317,0.008264725,0.0,0.0,0.0,0.8701073,0.110238,0.30895114,0.36773118,0.0091526015,0.0,0.0,0.0,0.896744,0.104871325,0.2608177,0.31136945,0.14097972,0.0,0.0,0.0,0.99139106,0.031388916,0.1028207,0.07473202,0.0012467561,0.0,0.0,0.0,0.9898636,0.011584211,0.07463752,0.12016787,0.00498561,0.0,0.0,0.0,0.99082845,0.005726059,0.071061864,0.11253908,0.022610592,0.0,0.0,0.0,0.99496204,0.0043898458,0.06786841,0.07365186,0.00076648104,0.0,0.0,0.0,0.99441445,0.00306531,0.03608706,0.098716915,0.009126264,0.0,0.0,0.0,0.99584526,0.004536404,0.0524827,0.07188455,0.018703941,0.0,0.0,0.0,0.8069855,0.081222236,0.27046695,0.5186517,0.005031466,0.0,0.0,0.0,0.77976716,0.012708199,0.14673999,0.60254735,0.0848868,0.0,0.0,0.0,0.82330227,0.05141049,0.19850744,0.5121114,0.13366728,0.0,0.0,0.0
20000_sample_ (33).jpg,20k,0.9321321,0.002737807,0.0032853687,0.0062056966,0.042709794,0.26264697,0.24549004,0.0,0.9080324,0.0018674646,0.0016006839,0.0035570753,0.0075587854,0.052200083,0.40906367,0.0730979,0.9417075,0.0018444961,0.0014755969,0.0038734418,0.013280372,0.09323928,0.2438424,0.21174815,0.9635461,0.0056241467,0.008046856,0.030197341,0.052953504,0.2230623,0.1342008,0.0,0.94456303,0.0025448487,0.004580728,0.016711174,0.0347796,0.051914915,0.32158408,0.013148386,0.96638733,0.0028637554,0.017963557,0.03124097,0.026901945,0.066820964,0.23118317,0.07844955,0.930262,0.0026480558,0.003707278,0.01977215,0.12790109,0.3427467,0.019154271,0.0,0.9411442,0.0026805587,0.0032166706,0.01233057,0.06013387,0.14573304,0.2987036,0.0,0.9415743,0.0025918987,0.0031281537,0.0140320035,0.03780597,0.1337956,0.3053078,0.02609774,0.9213897,0.0036507894,0.003129248,0.016950093,0.06945192,0.38089904,0.028684774,0.0,0.9153535,0.0029363164,0.0019863318,0.0056135464,0.02426779,0.06857163,0.3959709,0.00025908675,0.9550288,0.0027922185,0.0026120753,0.010898659,0.03125483,0.13862014,0.2435535,0.090972275
20000_sample_ (34).jpg,20k,0.92692375,0.0028238348,0.0028238348,0.013942684,0.07544933,0.36206856,0.061771385,0.0,0.92441946,0.0027281991,0.0022001606,0.005632411,0.025081832,0.11995276,0.36109036,0.00079205784,0.9477276,0.0027072774,0.0028877626,0.0073998915,0.04295547,0.15539773,0.27090824,0.04855051,0.93259686,0.0018845531,0.0019702148,0.013191872,0.0685292,0.35258275,0.032722697,0.0,0.9339508,0.001887636,0.0017160327,0.0024882474,0.014328873,0.11222854,0.33900225,0.00017160327,0.94933474,0.0017438184,0.0023541548,0.012206729,0.02842424,0.16827849,0.26357815,0.0026157277,0.9166584,0.0033812237,0.0029477333,0.01985385,0.055400047,0.3943027,0.027916769,0.0,0.9122935,0.0027621717,0.0031074432,0.0018126752,0.016055122,0.07604604,0.40206861,8.6317865e-05,0.9322231,0.0028219789,0.0031747262,0.022487644,0.02319314,0.119934104,0.3398721,0.0011464289,0.9193994,0.0020262245,0.0022795026,0.004981135,0.05892936,0.38878182,0.006838508,0.0,0.925393,0.0019551753,0.002040183,0.002465221,0.0075656786,0.08381752,0.36952814,0.0,0.9399841,0.0018993067,0.0020719708,0.0031942884,0.019683722,0.13467811,0.3128676,8.633212e-05
20000_sample_ (35).jpg,20k,0.9351763,0.0029733903,0.004775445,0.006847808,0.051178355,0.30806127,0.16687027,0.00036041095,0.89864045,0.002513316,0.0029466464,0.0028599803,0.007366616,0.059626255,0.43437034,0.0116132535,0.9337361,0.0026114713,0.003061725,0.0043224352,0.015038473,0.10896139,0.33210713,0.07555257,0.95164496,0.0034303272,0.008846633,0.036560066,0.07862671,0.25826752,0.1416364,0.0,0.92277133,0.002188529,0.002801317,0.014531832,0.03991877,0.071346045,0.3762519,0.004464599,0.94712526,0.002425992,0.013298031,0.033694334,0.03881587,0.11734613,0.29264653,0.026775764,0.9515069,0.0024568604,0.008248031,0.04036271,0.22138067,0.20953509,0.0041240156,0.0,0.9597418,0.0024792664,0.002656357,0.02319885,0.08969632,0.20586766,0.16708486,0.0,0.9571522,0.0033559497,0.01068605,0.02331502,0.059347324,0.14042,0.24471939,0.007948302,0.9629245,0.0032131304,0.008709274,0.03153941,0.14526732,0.22475001,0.008962943,0.0,0.96411407,0.0018630223,0.0033873133,0.012448376,0.033957817,0.1791042,0.19256876,0.0,0.9650815,0.0023732902,0.007543673,0.017375875,0.03542983,0.14900872,0.21164663,0.0002542811
20000_sample_ (36).jpg,20k,0.9405583,0.002295552,0.0015009379,0.013066988,0.08820217,0.3166979,0.084229104,0.0,0.92888767,0.0017438987,0.0017438987,0.0036621874,0.016741429,0.1291357,0.34668708,0.0,0.9460235,0.0017760696,0.0019536766,0.007015475,0.047509864,0.16091192,0.27688926,0.012876505,0.9318563,0.0027394542,0.0035347794,0.026245737,0.08509982,0.3480874,0.05028224,0.0,0.92175525,0.0025358982,0.001486561,0.0031480116,0.012242267,0.124521345,0.36700568,0.0,0.94288033,0.0025935245,0.003666707,0.012967623,0.04337446,0.18861184,0.27079973,0.00035772752,0.91907364,0.0036194427,0.004678792,0.030809402,0.09242821,0.38154224,0.014212933,0.0,0.91647243,0.0034357805,0.002995296,0.003964362,0.026517179,0.104835354,0.38515982,0.0,0.9408842,0.0031630916,0.010393015,0.024400992,0.050338343,0.15661822,0.2948905,0.0,0.924611,0.002733766,0.0024774754,0.00897017,0.08320901,0.3715359,0.006150974,0.0,0.9273847,0.0028289605,0.0020574257,0.0021431518,0.009344142,0.10047096,0.36022097,8.5726075e-05,0.9475686,0.0027140928,0.0021887845,0.0052530826,0.045964476,0.1552286,0.27543664,8.755138e-05
20000_sample_ (37).jpg,20k,0.95238245,0.008733324,0.009993804,0.014945688,0.0706769,0.20428774,0.21410148,0.0,0.92799294,0.008600653,0.003071662,0.01333979,0.014568454,0.10233022,0.3574537,0.010531412,0.94956183,0.0087058125,0.00556454,0.012654841,0.06794124,0.14880657,0.2668287,0.010411075,0.96936786,0.0057036662,0.0132801775,0.03149786,0.058994636,0.21154642,0.104368575,0.0,0.95701873,0.0034452337,0.008150919,0.01789841,0.03756145,0.076047234,0.27662706,0.0,0.9714803,0.007503754,0.021317482,0.030270826,0.041867536,0.14896657,0.17565605,0.0,0.925901,0.0034033894,0.003672078,0.023375912,0.13998677,0.34938478,0.021674216,0.0,0.9422204,0.004013718,0.0030102888,0.01149383,0.09122087,0.16748151,0.27512214,0.0,0.9410738,0.0041882154,0.004643456,0.023399377,0.05736034,0.18409938,0.27678642,0.00018209632,0.9479821,0.024226017,0.0037665893,0.021572284,0.09211023,0.30278242,0.010101308,0.0,0.9597706,0.024100464,0.0026007695,0.007975693,0.035023697,0.21222278,0.17867287,0.0,0.96396077,0.023040462,0.005477544,0.01808459,0.046428703,0.1737164,0.19380072,0.0
20000_sample_ (38).jpg,20k,0.93066937,0.0028142405,0.0035647047,0.017917331,0.07673496,0.25665873,0.24849744,9.380802e-05,0.90864396,0.002566273,0.0032078414,0.0069655986,0.030703625,0.11841518,0.39777234,0.03336155,0.9453905,0.0024780878,0.0044796206,0.015535705,0.06385842,0.21540302,0.21225776,0.10217347,0.9551104,0.0027512005,0.00834235,0.024228314,0.0724187,0.24725306,0.14394991,0.0,0.9307757,0.0019037807,0.0038075615,0.00441331,0.021460801,0.09908313,0.351161,0.0051921294,0.9522521,0.0041594654,0.009646419,0.016549362,0.04557712,0.16230765,0.25372738,0.005752452,0.94459105,0.0023383193,0.0036873496,0.0193361,0.0475758,0.20415325,0.25181898,0.0,0.9084664,0.0019901637,0.002422808,0.0034611542,0.015488665,0.062993005,0.4127426,0.010123876,0.9378742,0.0026788753,0.005714934,0.022681143,0.030449882,0.15474969,0.30815995,0.00071436673,0.9499964,0.0036828364,0.0023675377,0.0061380607,0.039897393,0.24403176,0.19054294,0.0,0.9189518,0.0030544053,0.0022059595,0.0028847163,0.008993527,0.06397282,0.38901246,0.0010181351,0.9450122,0.0032252977,0.0024407657,0.0047943615,0.029899381,0.1576909,0.28487223,0.0002615106
20000_sample_ (39).jpg,20k,0.9584165,0.007901932,0.0059703486,0.011852898,0.06409345,0.1734913,0.21677633,0.0,0.9337353,0.005561004,0.0030799406,0.0056465575,0.017452996,0.090430476,0.3458089,0.0,0.95281845,0.005672058,0.0027051354,0.009249818,0.046772663,0.15750869,0.25498083,0.0,0.97133774,0.0055505014,0.014396613,0.040327862,0.09167,0.11768798,0.17995766,0.0,0.9572225,0.0034192624,0.00547082,0.02632832,0.035047438,0.108476095,0.26456544,0.0,0.96818453,0.0063963626,0.026709134,0.030166628,0.057999447,0.11746833,0.20926477,0.0,0.92750674,0.0032606204,0.008291292,0.06493293,0.27333316,0.24640974,0.0026084962,0.0,0.93163204,0.0031831462,0.0036512562,0.041942634,0.104575716,0.32084242,0.12807482,0.0,0.94228536,0.0037861792,0.011831811,0.036820594,0.12910871,0.1763413,0.25064507,0.0,0.9621883,0.0026627243,0.010565002,0.062359285,0.22298169,0.14301406,0.0035216676,0.0,0.9468495,0.0021986326,0.0033825114,0.014967613,0.04913098,0.3124595,0.05648794,0.0,0.9706194,0.0029467861,0.0064135934,0.03432139,0.11206455,0.12445838,0.1691802,0.0
20000_sample_ (4).jpg,20k,0.9082502,0.059926856,0.11881512,0.28779432,0.2663993,0.059822995,0.0006231562,0.0,0.9108459,0.005760447,0.08124217,0.21939358,0.33092776,0.07796467,0.0010924985,0.0,0.9290361,0.0132037485,0.07952719,0.20201735,0.21278349,0.20973647,0.017774276,0.0,0.9097549,0.03707151,0.10099482,0.2934661,0.27172413,0.028555082,0.0,0.0,0.9084372,0.007620619,0.044832993,0.17586806,0.35302272,0.13083713,0.00089072174,0.0,0.91976124,0.019883472,0.06597698,0.17382976,0.3066875,0.158164,0.0010042158,0.0,0.99999994,0.00024420023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.103888e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
